account_id,district_id,frequency,Date,Account_type
11027,32,WEEKLY ISSUANCE,2019-07-26,Savings account
303,71,MONTHLY ISSUANCE,2019-07-25,Savings account
3932,74,MONTHLY ISSUANCE,2019-07-25,NRI account
2717,74,MONTHLY ISSUANCE,2019-07-25,Salary account
2983,42,MONTHLY ISSUANCE,2019-07-25,Savings account
1490,5,MONTHLY ISSUANCE,2019-07-25,NRI account
4320,61,MONTHLY ISSUANCE,2019-07-23,Savings account
6495,6,MONTHLY ISSUANCE,2019-07-23,Savings account
3511,70,MONTHLY ISSUANCE,2019-07-23,NRI account
378,68,MONTHLY ISSUANCE,2019-07-22,NRI account
1188,16,MONTHLY ISSUANCE,2019-07-22,NRI account
2652,1,MONTHLY ISSUANCE,2019-07-22,Savings account
3526,1,MONTHLY ISSUANCE,2019-07-22,Salary account
113,55,MONTHLY ISSUANCE,2019-07-22,Savings account
3733,33,MONTHLY ISSUANCE,2019-07-22,Salary account
683,74,MONTHLY ISSUANCE,2019-07-22,NRI account
3494,60,MONTHLY ISSUANCE,2019-07-22,NRI account
3518,9,MONTHLY ISSUANCE,2019-07-22,NRI account
7674,1,MONTHLY ISSUANCE,2019-07-21,Salary account
11123,39,MONTHLY ISSUANCE,2019-07-21,Salary account
1765,18,MONTHLY ISSUANCE,2019-07-21,Salary account
847,2,MONTHLY ISSUANCE,2019-07-21,Salary account
4618,3,MONTHLY ISSUANCE,2019-07-21,Salary account
3543,74,MONTHLY ISSUANCE,2019-07-21,Savings account
1471,1,MONTHLY ISSUANCE,2019-07-21,Salary account
3472,55,MONTHLY ISSUANCE,2019-07-21,NRI account
2407,1,MONTHLY ISSUANCE,2019-07-21,NRI account
1893,48,MONTHLY ISSUANCE,2019-07-20,Salary account
2882,44,MONTHLY ISSUANCE,2019-07-20,Salary account
5250,8,WEEKLY ISSUANCE,2019-07-20,NRI account
2266,50,MONTHLY ISSUANCE,2019-07-19,Savings account
137,70,MONTHLY ISSUANCE,2019-07-19,NRI account
3562,50,MONTHLY ISSUANCE,2019-07-19,Savings account
9138,26,MONTHLY ISSUANCE,2019-07-18,NRI account
5837,5,MONTHLY ISSUANCE,2019-07-18,Salary account
971,12,MONTHLY ISSUANCE,2019-07-18,Savings account
81,74,MONTHLY ISSUANCE,2019-07-18,Salary account
4537,53,WEEKLY ISSUANCE,2019-07-18,NRI account
4086,66,MONTHLY ISSUANCE,2019-07-17,Salary account
6461,50,MONTHLY ISSUANCE,2019-07-17,Savings account
110,36,MONTHLY ISSUANCE,2019-07-17,Salary account
526,67,MONTHLY ISSUANCE,2019-07-16,Savings account
571,72,MONTHLY ISSUANCE,2019-07-16,Savings account
3946,70,MONTHLY ISSUANCE,2019-07-16,NRI account
2573,4,MONTHLY ISSUANCE,2019-07-16,Salary account
593,48,MONTHLY ISSUANCE,2019-07-16,Savings account
869,16,MONTHLY ISSUANCE,2019-07-15,NRI account
2359,54,MONTHLY ISSUANCE,2019-07-14,NRI account
3726,54,MONTHLY ISSUANCE,2019-07-14,Savings account
584,31,MONTHLY ISSUANCE,2019-07-14,NRI account
392,1,MONTHLY ISSUANCE,2019-07-14,NRI account
3426,9,WEEKLY ISSUANCE,2019-07-13,Savings account
3204,61,MONTHLY ISSUANCE,2019-07-13,Salary account
2887,76,MONTHLY ISSUANCE,2019-07-13,Salary account
2468,4,MONTHLY ISSUANCE,2019-07-13,Savings account
3350,74,MONTHLY ISSUANCE,2019-07-13,Savings account
858,52,MONTHLY ISSUANCE,2019-07-13,Savings account
2821,54,MONTHLY ISSUANCE,2019-07-12,Savings account
2112,44,MONTHLY ISSUANCE,2019-07-12,NRI account
2506,22,ISSUANCE AFTER TRANSACTION,2019-07-12,NRI account
1078,1,MONTHLY ISSUANCE,2019-07-12,NRI account
1895,35,MONTHLY ISSUANCE,2019-07-12,Salary account
2961,9,MONTHLY ISSUANCE,2019-07-12,Savings account
690,10,MONTHLY ISSUANCE,2019-07-11,Salary account
2945,6,MONTHLY ISSUANCE,2019-07-11,Savings account
573,1,WEEKLY ISSUANCE,2019-07-11,NRI account
2131,70,MONTHLY ISSUANCE,2019-07-11,Salary account
2147,28,MONTHLY ISSUANCE,2019-07-10,Salary account
984,2,MONTHLY ISSUANCE,2019-07-10,Salary account
3848,20,MONTHLY ISSUANCE,2019-07-10,Salary account
2825,54,MONTHLY ISSUANCE,2019-07-10,NRI account
5602,19,ISSUANCE AFTER TRANSACTION,2019-07-10,Salary account
1094,35,MONTHLY ISSUANCE,2019-07-10,NRI account
413,18,MONTHLY ISSUANCE,2019-07-09,NRI account
3334,67,MONTHLY ISSUANCE,2019-07-09,NRI account
2625,48,WEEKLY ISSUANCE,2019-07-09,Salary account
7733,19,WEEKLY ISSUANCE,2019-07-08,NRI account
1758,21,MONTHLY ISSUANCE,2019-07-08,NRI account
9859,27,MONTHLY ISSUANCE,2019-07-08,Salary account
10711,36,MONTHLY ISSUANCE,2019-07-08,Savings account
725,70,MONTHLY ISSUANCE,2019-07-08,Salary account
1739,3,MONTHLY ISSUANCE,2019-07-08,Savings account
10202,70,MONTHLY ISSUANCE,2019-07-08,Salary account
506,67,MONTHLY ISSUANCE,2019-07-08,NRI account
955,59,MONTHLY ISSUANCE,2019-07-08,Salary account
932,20,MONTHLY ISSUANCE,2019-07-08,Salary account
1289,72,MONTHLY ISSUANCE,2019-07-07,NRI account
2445,52,MONTHLY ISSUANCE,2019-07-07,NRI account
2737,69,MONTHLY ISSUANCE,2019-07-06,Salary account
7101,54,MONTHLY ISSUANCE,2019-07-06,NRI account
313,73,MONTHLY ISSUANCE,2019-07-06,Salary account
2593,5,MONTHLY ISSUANCE,2019-07-06,Savings account
1232,48,MONTHLY ISSUANCE,2019-07-06,Salary account
2108,74,MONTHLY ISSUANCE,2019-07-06,Salary account
3694,70,MONTHLY ISSUANCE,2019-07-06,Savings account
1903,11,MONTHLY ISSUANCE,2019-07-05,NRI account
3153,2,MONTHLY ISSUANCE,2019-07-05,Savings account
265,19,MONTHLY ISSUANCE,2019-07-05,NRI account
2812,18,MONTHLY ISSUANCE,2019-07-05,Salary account
1609,41,MONTHLY ISSUANCE,2019-07-05,NRI account
2526,16,MONTHLY ISSUANCE,2019-07-04,NRI account
2604,68,MONTHLY ISSUANCE,2019-07-04,NRI account
5269,49,MONTHLY ISSUANCE,2019-07-04,Savings account
3563,1,MONTHLY ISSUANCE,2019-07-04,NRI account
3550,68,MONTHLY ISSUANCE,2019-07-04,Salary account
7033,75,MONTHLY ISSUANCE,2019-07-03,Salary account
88,31,MONTHLY ISSUANCE,2019-07-03,Savings account
1480,41,WEEKLY ISSUANCE,2019-07-03,Savings account
3089,12,WEEKLY ISSUANCE,2019-07-02,Savings account
7181,77,ISSUANCE AFTER TRANSACTION,2019-07-02,NRI account
1241,53,MONTHLY ISSUANCE,2019-07-02,Savings account
1004,70,MONTHLY ISSUANCE,2019-07-02,Salary account
2344,13,MONTHLY ISSUANCE,2019-07-02,NRI account
2530,74,MONTHLY ISSUANCE,2019-07-02,Savings account
170,59,MONTHLY ISSUANCE,2019-07-02,Savings account
2319,58,MONTHLY ISSUANCE,2019-07-02,Savings account
3864,33,MONTHLY ISSUANCE,2019-07-01,Savings account
1266,57,MONTHLY ISSUANCE,2019-07-01,NRI account
878,52,MONTHLY ISSUANCE,2019-06-29,Savings account
1007,1,MONTHLY ISSUANCE,2019-06-28,Salary account
4379,44,MONTHLY ISSUANCE,2019-06-28,NRI account
2950,62,MONTHLY ISSUANCE,2019-06-28,Savings account
3793,5,MONTHLY ISSUANCE,2019-06-28,Salary account
3588,33,MONTHLY ISSUANCE,2019-06-28,NRI account
3573,59,MONTHLY ISSUANCE,2019-06-27,Salary account
3149,57,MONTHLY ISSUANCE,2019-06-27,Savings account
1275,32,MONTHLY ISSUANCE,2019-06-26,NRI account
1087,55,MONTHLY ISSUANCE,2019-06-26,Savings account
1396,46,MONTHLY ISSUANCE,2019-06-26,Savings account
2295,57,MONTHLY ISSUANCE,2019-06-25,NRI account
9631,11,MONTHLY ISSUANCE,2019-06-25,Salary account
140,24,MONTHLY ISSUANCE,2019-06-25,Salary account
788,12,MONTHLY ISSUANCE,2019-06-25,Savings account
2040,75,MONTHLY ISSUANCE,2019-06-25,Salary account
1029,26,MONTHLY ISSUANCE,2019-06-25,Savings account
3318,62,MONTHLY ISSUANCE,2019-06-25,NRI account
2420,35,MONTHLY ISSUANCE,2019-06-25,Salary account
3432,1,MONTHLY ISSUANCE,2019-06-25,Salary account
6688,16,MONTHLY ISSUANCE,2019-06-25,Salary account
3899,22,MONTHLY ISSUANCE,2019-06-25,NRI account
962,64,MONTHLY ISSUANCE,2019-06-24,Savings account
2395,3,MONTHLY ISSUANCE,2019-06-24,Savings account
3227,1,MONTHLY ISSUANCE,2019-06-24,Salary account
3585,1,MONTHLY ISSUANCE,2019-06-23,Salary account
2706,47,MONTHLY ISSUANCE,2019-06-23,Savings account
2773,38,MONTHLY ISSUANCE,2019-06-23,NRI account
1781,10,MONTHLY ISSUANCE,2019-06-23,Savings account
1097,67,MONTHLY ISSUANCE,2019-06-22,Salary account
3206,38,MONTHLY ISSUANCE,2019-06-22,Salary account
3696,1,MONTHLY ISSUANCE,2019-06-22,Salary account
2387,70,MONTHLY ISSUANCE,2019-06-22,Salary account
10361,21,MONTHLY ISSUANCE,2019-06-21,Savings account
587,19,MONTHLY ISSUANCE,2019-06-21,NRI account
373,67,MONTHLY ISSUANCE,2019-06-20,NRI account
2977,28,MONTHLY ISSUANCE,2019-06-20,Salary account
488,25,MONTHLY ISSUANCE,2019-06-20,Salary account
3120,1,MONTHLY ISSUANCE,2019-06-20,Savings account
3801,1,MONTHLY ISSUANCE,2019-06-20,NRI account
72,1,WEEKLY ISSUANCE,2019-06-20,NRI account
3239,5,MONTHLY ISSUANCE,2019-06-19,Savings account
3485,53,MONTHLY ISSUANCE,2019-06-19,Salary account
567,15,MONTHLY ISSUANCE,2019-06-19,Salary account
3180,1,MONTHLY ISSUANCE,2019-06-18,Salary account
1271,17,MONTHLY ISSUANCE,2019-06-18,Savings account
2870,1,MONTHLY ISSUANCE,2019-06-18,Savings account
3645,36,MONTHLY ISSUANCE,2019-06-18,Salary account
1086,37,MONTHLY ISSUANCE,2019-06-17,Salary account
2602,46,MONTHLY ISSUANCE,2019-06-17,NRI account
4768,39,MONTHLY ISSUANCE,2019-06-17,Salary account
507,52,MONTHLY ISSUANCE,2019-06-17,NRI account
3647,77,MONTHLY ISSUANCE,2019-06-17,Salary account
1444,70,MONTHLY ISSUANCE,2019-06-16,NRI account
4447,62,MONTHLY ISSUANCE,2019-06-16,Salary account
3515,68,MONTHLY ISSUANCE,2019-06-16,Savings account
8158,48,WEEKLY ISSUANCE,2019-06-16,NRI account
848,31,MONTHLY ISSUANCE,2019-06-16,Salary account
3668,1,MONTHLY ISSUANCE,2019-06-15,Savings account
2400,40,MONTHLY ISSUANCE,2019-06-15,NRI account
3015,19,MONTHLY ISSUANCE,2019-06-15,Savings account
558,10,MONTHLY ISSUANCE,2019-06-15,Salary account
3114,1,MONTHLY ISSUANCE,2019-06-15,Savings account
4626,9,MONTHLY ISSUANCE,2019-06-15,Salary account
1869,1,MONTHLY ISSUANCE,2019-06-14,Savings account
2397,70,MONTHLY ISSUANCE,2019-06-14,Salary account
2603,9,MONTHLY ISSUANCE,2019-06-14,Salary account
3723,2,MONTHLY ISSUANCE,2019-06-14,Savings account
3957,33,WEEKLY ISSUANCE,2019-06-13,NRI account
3584,55,MONTHLY ISSUANCE,2019-06-12,NRI account
93,2,MONTHLY ISSUANCE,2019-06-12,Savings account
2104,48,MONTHLY ISSUANCE,2019-06-12,Salary account
2710,12,MONTHLY ISSUANCE,2019-06-12,Savings account
1058,47,MONTHLY ISSUANCE,2019-06-11,Savings account
1431,41,MONTHLY ISSUANCE,2019-06-11,NRI account
181,21,MONTHLY ISSUANCE,2019-06-11,Savings account
603,62,MONTHLY ISSUANCE,2019-06-11,Savings account
409,1,MONTHLY ISSUANCE,2019-06-11,NRI account
9510,1,MONTHLY ISSUANCE,2019-06-09,Savings account
7926,69,WEEKLY ISSUANCE,2019-06-09,Salary account
3591,1,ISSUANCE AFTER TRANSACTION,2019-06-09,Savings account
4585,27,MONTHLY ISSUANCE,2019-06-08,Salary account
171,46,MONTHLY ISSUANCE,2019-06-08,Salary account
3676,58,MONTHLY ISSUANCE,2019-06-08,Savings account
1082,2,MONTHLY ISSUANCE,2019-06-08,Savings account
6699,35,MONTHLY ISSUANCE,2019-06-08,Savings account
1219,1,MONTHLY ISSUANCE,2019-06-08,NRI account
4803,26,MONTHLY ISSUANCE,2019-06-08,Savings account
1528,50,MONTHLY ISSUANCE,2019-06-08,Savings account
375,68,MONTHLY ISSUANCE,2019-06-07,NRI account
1270,55,ISSUANCE AFTER TRANSACTION,2019-06-07,Salary account
9548,62,MONTHLY ISSUANCE,2019-06-07,Savings account
3522,16,MONTHLY ISSUANCE,2019-06-07,NRI account
669,35,MONTHLY ISSUANCE,2019-06-07,Savings account
732,38,MONTHLY ISSUANCE,2019-06-07,Savings account
3448,58,WEEKLY ISSUANCE,2019-06-06,Salary account
1913,48,MONTHLY ISSUANCE,2019-06-06,NRI account
958,72,MONTHLY ISSUANCE,2019-06-06,Savings account
3199,66,MONTHLY ISSUANCE,2019-06-06,NRI account
1954,72,MONTHLY ISSUANCE,2019-06-05,NRI account
1973,71,MONTHLY ISSUANCE,2019-06-05,Savings account
2190,41,WEEKLY ISSUANCE,2019-06-04,NRI account
3746,70,MONTHLY ISSUANCE,2019-06-04,Savings account
2982,19,MONTHLY ISSUANCE,2019-06-04,Savings account
9263,68,MONTHLY ISSUANCE,2019-06-04,Salary account
1405,53,MONTHLY ISSUANCE,2019-06-04,Salary account
1124,26,MONTHLY ISSUANCE,2019-06-02,Savings account
687,27,MONTHLY ISSUANCE,2019-06-02,NRI account
3590,57,MONTHLY ISSUANCE,2019-06-02,Savings account
3459,76,MONTHLY ISSUANCE,2019-06-02,Salary account
2389,40,MONTHLY ISSUANCE,2019-06-02,Salary account
2837,46,MONTHLY ISSUANCE,2019-06-02,NRI account
621,52,MONTHLY ISSUANCE,2019-06-01,NRI account
10445,72,MONTHLY ISSUANCE,2019-05-29,Salary account
268,3,MONTHLY ISSUANCE,2019-05-29,Savings account
3240,35,WEEKLY ISSUANCE,2019-05-29,Savings account
877,1,MONTHLY ISSUANCE,2019-05-29,Savings account
450,59,MONTHLY ISSUANCE,2019-05-28,NRI account
1646,1,WEEKLY ISSUANCE,2019-05-27,Salary account
612,1,MONTHLY ISSUANCE,2019-05-27,Savings account
4099,54,MONTHLY ISSUANCE,2019-05-26,NRI account
3055,15,MONTHLY ISSUANCE,2019-05-26,Salary account
1715,60,MONTHLY ISSUANCE,2019-05-26,Savings account
1905,34,MONTHLY ISSUANCE,2019-05-25,Salary account
7713,50,WEEKLY ISSUANCE,2019-05-25,Savings account
832,42,MONTHLY ISSUANCE,2019-05-24,Salary account
891,34,MONTHLY ISSUANCE,2019-05-23,Salary account
2888,19,MONTHLY ISSUANCE,2019-05-23,Savings account
1210,28,MONTHLY ISSUANCE,2019-05-21,NRI account
8972,70,MONTHLY ISSUANCE,2019-05-21,NRI account
3731,70,MONTHLY ISSUANCE,2019-05-20,NRI account
1323,43,MONTHLY ISSUANCE,2019-05-20,NRI account
580,75,MONTHLY ISSUANCE,2019-05-20,Salary account
2805,39,MONTHLY ISSUANCE,2019-05-20,Salary account
1399,45,MONTHLY ISSUANCE,2019-05-20,Savings account
1904,70,MONTHLY ISSUANCE,2019-05-18,Savings account
1040,19,MONTHLY ISSUANCE,2019-05-18,Salary account
776,66,MONTHLY ISSUANCE,2019-05-18,Salary account
3162,63,WEEKLY ISSUANCE,2019-05-18,NRI account
379,32,MONTHLY ISSUANCE,2019-05-18,Salary account
3495,54,MONTHLY ISSUANCE,2019-05-17,Savings account
76,52,MONTHLY ISSUANCE,2019-05-16,NRI account
1924,66,MONTHLY ISSUANCE,2019-05-16,Salary account
8772,1,MONTHLY ISSUANCE,2019-05-16,Savings account
2505,60,MONTHLY ISSUANCE,2019-05-16,Salary account
7542,54,MONTHLY ISSUANCE,2019-05-16,Savings account
1074,59,MONTHLY ISSUANCE,2019-05-16,Savings account
9199,72,MONTHLY ISSUANCE,2019-05-15,Salary account
2752,74,MONTHLY ISSUANCE,2019-05-15,Salary account
10694,73,WEEKLY ISSUANCE,2019-05-15,NRI account
3523,65,MONTHLY ISSUANCE,2019-05-14,Salary account
136,74,MONTHLY ISSUANCE,2019-05-14,NRI account
632,29,MONTHLY ISSUANCE,2019-05-14,Savings account
3769,3,MONTHLY ISSUANCE,2019-05-14,NRI account
2757,54,MONTHLY ISSUANCE,2019-05-14,Savings account
360,32,MONTHLY ISSUANCE,2019-05-14,Savings account
3434,32,MONTHLY ISSUANCE,2019-05-13,Savings account
2619,20,MONTHLY ISSUANCE,2019-05-13,Salary account
6158,67,MONTHLY ISSUANCE,2019-05-13,Savings account
1013,59,MONTHLY ISSUANCE,2019-05-13,NRI account
491,44,MONTHLY ISSUANCE,2019-05-12,Salary account
9513,59,MONTHLY ISSUANCE,2019-05-12,Salary account
684,49,MONTHLY ISSUANCE,2019-05-12,Savings account
3285,43,MONTHLY ISSUANCE,2019-05-12,NRI account
3248,77,MONTHLY ISSUANCE,2019-05-11,Savings account
51,67,MONTHLY ISSUANCE,2019-05-11,Salary account
132,40,ISSUANCE AFTER TRANSACTION,2019-05-11,NRI account
3512,46,MONTHLY ISSUANCE,2019-05-11,NRI account
6792,1,MONTHLY ISSUANCE,2019-05-11,Savings account
2035,53,MONTHLY ISSUANCE,2019-05-10,Salary account
3942,27,WEEKLY ISSUANCE,2019-05-10,Savings account
9494,21,MONTHLY ISSUANCE,2019-05-10,NRI account
913,59,MONTHLY ISSUANCE,2019-05-10,NRI account
1045,3,MONTHLY ISSUANCE,2019-05-09,Savings account
302,7,MONTHLY ISSUANCE,2019-05-09,Salary account
444,26,MONTHLY ISSUANCE,2019-05-09,NRI account
2346,27,MONTHLY ISSUANCE,2019-05-08,NRI account
3736,54,MONTHLY ISSUANCE,2019-05-08,Salary account
3887,62,MONTHLY ISSUANCE,2019-05-08,Savings account
1672,5,MONTHLY ISSUANCE,2019-05-08,Savings account
1752,68,MONTHLY ISSUANCE,2019-05-08,Salary account
1996,6,WEEKLY ISSUANCE,2019-05-08,Savings account
1244,68,MONTHLY ISSUANCE,2019-05-08,Savings account
1213,36,MONTHLY ISSUANCE,2019-05-08,Savings account
3928,24,MONTHLY ISSUANCE,2019-05-08,NRI account
1614,63,MONTHLY ISSUANCE,2019-05-07,NRI account
706,49,MONTHLY ISSUANCE,2019-05-07,NRI account
2232,1,MONTHLY ISSUANCE,2019-05-07,Savings account
2946,54,MONTHLY ISSUANCE,2019-05-07,Savings account
3648,61,MONTHLY ISSUANCE,2019-05-06,NRI account
2591,1,MONTHLY ISSUANCE,2019-05-06,NRI account
97,74,MONTHLY ISSUANCE,2019-05-05,NRI account
1328,8,MONTHLY ISSUANCE,2019-05-04,Savings account
4127,50,MONTHLY ISSUANCE,2019-05-03,Savings account
3791,1,WEEKLY ISSUANCE,2019-05-03,Salary account
3531,59,MONTHLY ISSUANCE,2019-05-03,NRI account
2994,77,MONTHLY ISSUANCE,2019-05-03,NRI account
2730,23,MONTHLY ISSUANCE,2019-05-02,Salary account
8896,28,ISSUANCE AFTER TRANSACTION,2019-05-02,Salary account
1716,46,MONTHLY ISSUANCE,2019-05-02,Savings account
986,74,MONTHLY ISSUANCE,2019-05-02,Savings account
1192,29,MONTHLY ISSUANCE,2019-05-02,NRI account
2116,70,MONTHLY ISSUANCE,2019-05-02,NRI account
1582,28,MONTHLY ISSUANCE,2019-05-01,Savings account
3027,62,MONTHLY ISSUANCE,2019-04-29,Savings account
4342,74,MONTHLY ISSUANCE,2019-04-29,Salary account
3664,1,MONTHLY ISSUANCE,2019-04-28,Savings account
3038,10,MONTHLY ISSUANCE,2019-04-28,NRI account
951,3,MONTHLY ISSUANCE,2019-04-28,Savings account
1529,1,MONTHLY ISSUANCE,2019-04-28,Salary account
3178,4,MONTHLY ISSUANCE,2019-04-27,NRI account
500,56,MONTHLY ISSUANCE,2019-04-27,Savings account
3451,52,MONTHLY ISSUANCE,2019-04-27,Savings account
1304,40,MONTHLY ISSUANCE,2019-04-27,Savings account
5395,47,MONTHLY ISSUANCE,2019-04-26,Salary account
780,3,MONTHLY ISSUANCE,2019-04-26,NRI account
5505,1,MONTHLY ISSUANCE,2019-04-26,Savings account
2246,1,MONTHLY ISSUANCE,2019-04-25,NRI account
3301,14,MONTHLY ISSUANCE,2019-04-25,Salary account
7997,10,MONTHLY ISSUANCE,2019-04-25,Salary account
1542,1,MONTHLY ISSUANCE,2019-04-25,Salary account
3280,1,MONTHLY ISSUANCE,2019-04-24,Salary account
689,1,MONTHLY ISSUANCE,2019-04-24,Salary account
4488,33,MONTHLY ISSUANCE,2019-04-24,Savings account
7240,17,MONTHLY ISSUANCE,2019-04-23,Savings account
4458,60,MONTHLY ISSUANCE,2019-04-23,NRI account
3596,59,MONTHLY ISSUANCE,2019-04-23,Salary account
1709,24,MONTHLY ISSUANCE,2019-04-23,Savings account
3859,53,MONTHLY ISSUANCE,2019-04-23,NRI account
481,72,MONTHLY ISSUANCE,2019-04-23,Savings account
1070,62,MONTHLY ISSUANCE,2019-04-23,NRI account
1641,50,MONTHLY ISSUANCE,2019-04-22,NRI account
1624,53,MONTHLY ISSUANCE,2019-04-22,NRI account
798,1,MONTHLY ISSUANCE,2019-04-22,Savings account
3816,25,MONTHLY ISSUANCE,2019-04-21,Savings account
766,3,MONTHLY ISSUANCE,2019-04-21,NRI account
695,5,MONTHLY ISSUANCE,2019-04-21,NRI account
2287,1,MONTHLY ISSUANCE,2019-04-21,Salary account
1358,39,MONTHLY ISSUANCE,2019-04-21,NRI account
3019,33,MONTHLY ISSUANCE,2019-04-21,Salary account
3998,2,MONTHLY ISSUANCE,2019-04-20,NRI account
3021,10,MONTHLY ISSUANCE,2019-04-20,Savings account
1607,71,MONTHLY ISSUANCE,2019-04-20,NRI account
1733,18,MONTHLY ISSUANCE,2019-04-20,NRI account
2474,33,MONTHLY ISSUANCE,2019-04-20,Savings account
1939,6,WEEKLY ISSUANCE,2019-04-19,Savings account
5726,17,ISSUANCE AFTER TRANSACTION,2019-04-19,Savings account
3806,36,MONTHLY ISSUANCE,2019-04-18,NRI account
283,44,MONTHLY ISSUANCE,2019-04-18,Savings account
2432,8,MONTHLY ISSUANCE,2019-04-18,Salary account
3802,44,MONTHLY ISSUANCE,2019-04-18,Savings account
3821,18,MONTHLY ISSUANCE,2019-04-18,Savings account
3907,37,MONTHLY ISSUANCE,2019-04-18,Salary account
3854,8,MONTHLY ISSUANCE,2019-04-18,Salary account
3606,1,MONTHLY ISSUANCE,2019-04-18,NRI account
1121,32,MONTHLY ISSUANCE,2019-04-17,Savings account
2254,1,MONTHLY ISSUANCE,2019-04-17,NRI account
101,35,MONTHLY ISSUANCE,2019-04-16,Salary account
1473,39,MONTHLY ISSUANCE,2019-04-16,Savings account
1655,41,MONTHLY ISSUANCE,2019-04-15,NRI account
3976,74,MONTHLY ISSUANCE,2019-04-15,NRI account
1383,11,MONTHLY ISSUANCE,2019-04-15,Savings account
439,69,MONTHLY ISSUANCE,2019-04-15,NRI account
1550,1,MONTHLY ISSUANCE,2019-04-15,Salary account
1543,1,MONTHLY ISSUANCE,2019-04-14,Savings account
2247,24,MONTHLY ISSUANCE,2019-04-13,Savings account
2205,51,MONTHLY ISSUANCE,2019-04-13,Savings account
152,1,MONTHLY ISSUANCE,2019-04-12,Salary account
5072,6,MONTHLY ISSUANCE,2019-04-12,NRI account
1456,9,MONTHLY ISSUANCE,2019-04-12,Salary account
1622,19,MONTHLY ISSUANCE,2019-04-12,NRI account
10215,38,MONTHLY ISSUANCE,2019-04-12,Savings account
3247,61,MONTHLY ISSUANCE,2019-04-11,NRI account
3568,40,MONTHLY ISSUANCE,2019-04-11,Savings account
2450,48,MONTHLY ISSUANCE,2019-04-10,Savings account
1503,71,MONTHLY ISSUANCE,2019-04-10,Savings account
1020,56,MONTHLY ISSUANCE,2019-04-09,Savings account
2986,63,MONTHLY ISSUANCE,2019-04-09,Salary account
615,72,MONTHLY ISSUANCE,2019-04-09,NRI account
7894,27,MONTHLY ISSUANCE,2019-04-09,Salary account
3294,75,MONTHLY ISSUANCE,2019-04-09,Savings account
1920,40,MONTHLY ISSUANCE,2019-04-08,Salary account
734,5,MONTHLY ISSUANCE,2019-04-08,Salary account
8085,73,MONTHLY ISSUANCE,2019-04-08,Salary account
1948,64,MONTHLY ISSUANCE,2019-04-08,Salary account
3534,59,MONTHLY ISSUANCE,2019-04-08,Savings account
278,73,MONTHLY ISSUANCE,2019-04-08,Salary account
2012,4,MONTHLY ISSUANCE,2019-04-08,NRI account
10345,36,MONTHLY ISSUANCE,2019-04-07,Savings account
1450,63,MONTHLY ISSUANCE,2019-04-07,Savings account
1461,73,MONTHLY ISSUANCE,2019-04-07,Savings account
251,74,MONTHLY ISSUANCE,2019-04-06,Salary account
3632,56,WEEKLY ISSUANCE,2019-04-06,Savings account
2929,51,MONTHLY ISSUANCE,2019-04-06,Savings account
3116,54,MONTHLY ISSUANCE,2019-04-05,Savings account
1521,74,MONTHLY ISSUANCE,2019-04-04,Savings account
2909,58,MONTHLY ISSUANCE,2019-04-04,NRI account
3706,8,MONTHLY ISSUANCE,2019-04-04,Savings account
1847,47,MONTHLY ISSUANCE,2019-04-04,Salary account
2335,70,MONTHLY ISSUANCE,2019-04-04,NRI account
3041,70,MONTHLY ISSUANCE,2019-04-04,Salary account
1932,35,MONTHLY ISSUANCE,2019-04-03,Savings account
7565,59,MONTHLY ISSUANCE,2019-04-02,Savings account
3308,40,MONTHLY ISSUANCE,2019-04-02,NRI account
1832,70,MONTHLY ISSUANCE,2019-04-01,NRI account
10065,76,MONTHLY ISSUANCE,2019-03-30,Savings account
708,26,MONTHLY ISSUANCE,2019-03-30,Savings account
3917,1,MONTHLY ISSUANCE,2019-03-30,Salary account
514,70,MONTHLY ISSUANCE,2019-03-30,NRI account
2659,14,MONTHLY ISSUANCE,2019-03-30,NRI account
3265,52,ISSUANCE AFTER TRANSACTION,2019-03-30,Salary account
1351,40,MONTHLY ISSUANCE,2019-03-29,Savings account
